age,monthly_income,assets,deposit,monthly_rent,management_fee,monthly_debt_payment,household_size,region,region_cost_index,is_unemployed,car_value,burden_class
29,2039225,104339804,24709892,400956,112012,0,3,대구,0.93,0,0,1
33,1484403,38977787,8365569,429796,149489,0,1,부산,1.02,0,0,1
29,2694969,18463695,27514881,564650,119576,205267,2,경기,1.15,0,25759254,0
36,3100790,37891291,76379056,193001,156638,0,1,세종,1.0,0,0,0
38,3513894,51487384,35390686,198145,75715,0,1,전북,0.8,0,4011545,0
38,1656389,34877280,11998571,395131,120315,252878,1,강원,0.84,0,9646663,1
32,4052085,79195201,12953780,233215,128271,529887,1,경북,0.82,0,0,0
34,2134166,23154600,78451288,180000,122643,0,1,대전,0.98,0,0,0
25,3962588,3604029,16725620,202137,100382,0,1,대구,0.93,0,0,0
19,4559258,51592406,12816886,441661,60939,0,1,세종,1.0,0,1782568,0
27,2573000,25509079,8618690,455457,151580,220711,2,부산,1.02,0,1283824,0
37,2015162,68233887,21857892,435987,63499,254976,1,제주,1.04,0,26442987,0
21,5923401,19337031,12347005,622699,65684,45243,2,부산,1.02,0,0,0
30,4439287,42088751,20316537,476260,132344,0,1,세종,1.0,0,0,0
23,3255974,18492553,24978255,427583,99078,0,1,세종,1.0,0,0,0
28,5734873,24997319,65179586,705677,124728,0,1,서울,1.35,0,0,0
22,3161176,6344654,14602777,548602,65777,0,2,울산,0.94,0,0,0
34,2335728,12786831,1508035,340697,120883,0,1,울산,0.94,0,0,0
36,1982601,44145555,13813623,526281,139727,0,1,대구,0.93,0,670013,1
34,2911848,56771475,16230980,719356,59118,18304,1,인천,1.08,0,0,0
33,4250265,39900485,18879734,842253,128526,284265,1,서울,1.35,0,3903932,0
23,5544121,11053388,23410539,726561,151281,0,2,서울,1.35,0,0,0
30,3080990,44001936,2575824,517999,65312,0,1,세종,1.0,0,2734066,0
21,5138624,33463691,7051863,567693,120367,134016,3,경기,1.15,0,0,0
26,1010552,15212006,13974945,661764,114681,166075,1,제주,1.04,1,0,2
29,2179411,27159634,33574813,199436,122946,0,1,대구,0.93,0,3527929,0
33,1739203,21546754,15947173,552919,99602,236901,1,충남,0.87,0,0,1
21,2453360,40522957,24548176,384774,58160,0,1,충남,0.87,0,0,0
36,1767593,29997538,5259929,336494,98096,75549,1,세종,1.0,0,5187094,0
28,7237180,43153374,8152254,230771,89472,0,1,경남,0.86,0,13467893,0
37,1431782,11405838,229370,309852,112926,142860,1,경기,1.15,1,27798283,1
30,2927144,56475605,2155367,551942,154619,0,1,부산,1.02,0,0,0
30,6395549,13880815,4545197,688905,58436,0,1,대구,0.93,0,7230539,0
33,1742231,83249350,7975517,426651,147383,0,3,인천,1.08,0,0,2
36,2875338,29323764,8961121,330079,173446,0,1,대전,0.98,0,0,0
22,3389137,65875469,55635852,529162,171305,0,1,대전,0.98,1,16040802,0
29,1611889,9119766,3974553,375166,169832,134150,1,전남,0.78,1,0,1
19,8734420,59133719,15969801,602790,118302,0,1,대전,0.98,0,0,0
28,4275716,14812192,8082570,239921,110567,0,1,경북,0.82,0,618377,0
36,5347824,68701834,9367806,438773,43872,0,4,전남,0.78,0,0,0
37,5414856,36868318,3307099,643627,101311,358681,1,경남,0.86,0,6234828,0
24,3052102,20838373,11672507,378917,154942,0,2,경기,1.15,0,0,0
27,2472453,69053973,30987713,392818,63142,0,1,제주,1.04,0,0,0
30,2902296,22822345,13887480,331777,78819,0,2,충북,0.86,0,5212692,0
27,1995233,82028964,25228381,547098,116715,0,1,제주,1.04,0,10408056,1
22,2964705,21650437,5246030,588969,52125,276703,3,광주,0.91,0,0,0
25,3044227,28749756,33933250,339075,176700,0,1,제주,1.04,0,0,0
27,6306070,33467904,14720242,716413,129350,585516,1,충북,0.86,0,0,0
29,3936335,11900569,14101945,524151,127313,328725,1,경기,1.15,0,20699851,0
38,8423851,40152983,12641884,329576,138340,0,1,광주,0.91,0,0,0
30,1205070,17142132,20594635,665325,101903,10609,1,인천,1.08,0,0,2
27,1807262,12670189,19170838,475118,122679,0,1,제주,1.04,0,44791742,1
32,2617823,13732614,47311104,329381,77367,1244576,1,대전,0.98,0,0,1
35,5794529,28391881,20104735,372004,31359,0,2,부산,1.02,0,0,0
28,2909623,72957729,16035987,651337,107344,0,1,강원,0.84,0,0,0
29,1622513,19337437,14609106,282790,166053,0,2,울산,0.94,0,10473222,1
23,2744882,34502547,25837972,648562,173912,431366,1,경기,1.15,0,14597042,1
37,1822436,73467396,27401624,210447,100555,0,1,전남,0.78,0,0,0
37,1675116,34659598,1695882,298448,98360,191985,1,경북,0.82,0,12998315,0
22,7204008,30213318,1385087,362583,53158,111095,1,전북,0.8,0,0,0
26,2622032,73611720,12909319,445087,146098,428123,1,충북,0.86,0,0,0
24,3285758,39856696,7797000,192406,124829,0,1,광주,0.91,0,10202767,0
38,2930492,41690342,15317940,295261,101862,489938,1,강원,0.84,0,0,0
20,2737372,26260721,18603977,577300,42967,0,1,세종,1.0,0,2829691,0
23,2124757,78314410,16005882,618705,50665,0,1,인천,1.08,0,0,1
25,2668639,19603309,48813569,418323,119831,0,1,경기,1.15,0,2065022,0
30,3525960,22175135,7196688,266200,56471,395568,2,대구,0.93,0,0,0
24,5613390,20069343,8877868,455804,129516,0,1,울산,0.94,0,31819261,0
30,4583848,44674029,55840069,525199,134302,360352,1,인천,1.08,0,0,0
34,1805690,40767642,5585283,555515,69287,0,1,경기,1.15,0,0,1
36,4665572,21003999,11450117,555661,109732,101106,2,경북,0.82,0,16028750,0
21,1540538,46287093,11540131,371664,77157,117215,1,광주,0.91,1,0,1
21,2331499,39357072,21560712,180221,141428,0,1,강원,0.84,0,0,0
20,3298419,14417213,16420131,361789,227177,0,2,세종,1.0,0,1416964,0
38,3900969,49484917,3274512,370641,103438,0,2,전북,0.8,0,789528,0
32,3112338,62286792,8768785,266128,159321,0,1,전북,0.8,0,0,0
30,3749589,25488443,9572452,374181,147534,830678,1,대전,0.98,0,7133394,0
35,2104489,15844115,24260393,473989,105325,66302,1,경북,0.82,0,13773956,1
31,7185459,29846483,46890296,238321,128642,574066,1,광주,0.91,0,6655144,0
23,1330492,19930165,34841426,180000,63744,417158,2,경북,0.82,0,0,2
29,3910314,6323117,14529300,512346,114841,163283,1,광주,0.91,0,3400626,0
33,3571015,26482525,42197971,555891,104800,0,1,경기,1.15,0,0,0
19,4021308,9191349,29751261,185403,155184,127094,1,전북,0.8,0,9635443,0
31,2249127,73630638,80588791,593003,97772,64435,1,서울,1.35,0,0,1
29,3164422,70458083,9437045,197926,70261,0,1,전남,0.78,1,1832134,0
20,2911621,37294483,38416709,471515,84149,58471,1,서울,1.35,0,0,0
24,1831379,23105859,9131312,314781,142388,80768,1,부산,1.02,0,29761202,0
28,1904793,22917264,3679862,336060,102482,253948,1,충북,0.86,0,0,0
26,3218015,53544805,5782239,555118,53943,385905,1,제주,1.04,0,0,0
25,1535164,22284270,21131261,428208,145531,0,1,광주,0.91,0,0,1
32,6615128,31926628,10536668,379835,60892,0,1,인천,1.08,0,0,0
27,4788311,33512917,5797529,495120,93243,0,1,부산,1.02,0,14332083,0
29,6690473,82604100,45168366,378997,101545,0,2,경남,0.86,0,0,0
35,6393959,13481103,18278521,473912,69248,352514,3,전북,0.8,0,0,0
20,2621697,14856434,53526676,498006,55911,0,3,경기,1.15,0,0,1
26,2098725,8348471,11270746,508129,138489,0,1,광주,0.91,0,0,1
20,964350,36489720,31000493,393148,133275,0,1,대구,0.93,0,0,2
38,2561162,14690443,7012506,357472,114324,0,1,부산,1.02,0,0,0
22,6516727,12698208,7985528,393670,120827,361824,1,경북,0.82,0,0,0
36,2136493,42534440,10283151,550826,49381,72705,1,충북,0.86,0,6664077,0
23,2786749,46022001,10111229,633368,130708,0,1,부산,1.02,0,0,0
25,922819,25216288,4585339,180000,123616,0,1,충남,0.87,1,3621148,2
31,3583677,16276050,9953634,509785,126162,0,1,울산,0.94,0,0,0
36,5302392,27386480,3761446,467386,130658,144372,1,경기,1.15,0,3329142,0
22,1573466,18913221,17064265,466874,145478,0,1,울산,0.94,0,1522725,1
23,1077363,50717296,40635940,225922,108380,0,1,부산,1.02,1,0,2
37,5779911,19459887,8096179,365266,112664,0,2,대구,0.93,0,0,0
25,4180205,49451808,12091197,180000,61320,635806,1,경북,0.82,0,0,0
23,2728107,23702845,29728435,267055,131599,0,1,전북,0.8,0,0,0
34,6354652,62904354,57748271,491451,90357,433938,1,인천,1.08,0,0,0
20,1695842,27965715,28696202,396698,87155,0,1,경북,0.82,0,0,1
37,4551985,27291396,15604029,657972,94166,37817,1,강원,0.84,0,9255738,0
37,2961806,67690747,21540266,279252,70510,591942,1,경북,0.82,0,0,0
36,3958857,108345296,22561222,219074,103872,0,3,전북,0.8,0,0,0
25,1092716,30040697,26074164,603373,140407,480785,1,대전,0.98,0,1674052,2
21,2726556,51147696,8131324,180000,69567,0,1,강원,0.84,0,0,0
27,4186915,30444429,26792367,375334,107900,0,1,강원,0.84,0,0,0
26,2968063,14548740,31473648,390383,130924,782510,3,전북,0.8,0,0,1
39,5232659,72065868,834221,180000,25000,436420,1,대구,0.93,0,0,0
32,5157839,16374285,11817271,293321,176461,326980,3,대전,0.98,0,0,0
38,807227,22340790,22792735,214043,94290,0,1,대구,0.93,1,9231631,2
34,4346880,69218785,20108881,538893,78836,125536,1,대전,0.98,0,4044755,0
34,1990322,25445083,26907150,375124,116614,0,2,인천,1.08,0,14937135,1
21,3121670,9346429,8269407,585292,96078,0,1,서울,1.35,0,0,0
20,4044172,80221883,697906,185184,106447,0,1,경남,0.86,0,0,0
19,2129676,44161795,22166711,393483,89084,0,4,경기,1.15,0,0,1
31,4278146,27792494,13666010,274303,148361,0,1,경남,0.86,0,0,0
23,2454293,33959649,52298485,516144,213634,0,1,서울,1.35,0,0,1
39,2376055,43014548,19301172,292489,132464,0,2,전남,0.78,0,0,0
21,2182988,43632217,904610,657539,118545,0,2,대전,0.98,1,19466524,1
38,2129044,33335943,25241027,520468,92678,0,4,세종,1.0,0,6995954,2
33,2082986,53421897,44137058,180000,147604,640079,2,대구,0.93,0,0,2
21,4772349,29275321,37694751,543286,85112,0,1,세종,1.0,0,0,0
20,3195748,3039635,23317947,520969,121831,0,3,울산,0.94,0,0,0
27,800000,18331151,9063576,388589,90277,0,1,강원,0.84,1,3303177,2
26,4406441,42016721,13119416,538472,66044,0,1,광주,0.91,0,0,0
25,2560757,7902130,11830780,537033,101024,0,1,강원,0.84,0,0,0
30,1668368,35616389,23241659,280306,73554,0,2,경북,0.82,0,0,1
21,800000,20469893,25343180,234049,162326,387462,1,울산,0.94,1,4752473,2
21,4497896,81324321,16449799,475989,83626,0,2,광주,0.91,0,5028717,0
33,2107235,57030819,38429510,332177,109203,631069,1,인천,1.08,0,0,1
39,1786553,22870218,7793998,450133,87287,0,1,광주,0.91,0,0,1
24,4015191,41906910,36060650,306165,70524,0,1,인천,1.08,0,10956675,0
38,4312992,25871189,55284243,516912,136395,0,1,부산,1.02,0,16710785,0
26,2174258,28277612,45552073,308839,109569,0,1,제주,1.04,0,0,0
26,4515776,21991057,38670925,446281,197313,455433,1,경기,1.15,0,0,0
20,7379793,83095303,10517933,414970,148661,0,1,세종,1.0,0,0,0
27,5442327,80039501,18188594,180000,110492,261199,1,경북,0.82,0,0,0
29,5090093,18898802,29114057,585041,125724,0,1,제주,1.04,0,5710571,0
32,3491101,61682265,22965835,642049,110608,0,1,인천,1.08,0,3594709,0
22,2520211,16241035,30041316,437165,77805,0,1,인천,1.08,0,0,0
22,2977579,13380359,59719115,223639,59726,0,1,광주,0.91,0,0,0
28,3686437,31986384,35882250,302210,71537,0,1,강원,0.84,0,0,0
20,1776085,26102475,60372014,317855,159689,0,1,제주,1.04,0,0,1
22,2190889,11337535,41941419,405030,121439,0,1,부산,1.02,0,3234812,1
32,1650716,8710927,15766616,438716,132561,0,1,인천,1.08,0,5772662,1
39,3374583,37381883,6235349,304028,138010,0,1,대구,0.93,0,0,0
31,3160894,16874132,11687511,518271,101037,7375,1,경북,0.82,0,0,0
22,2303609,21524799,27640946,558608,98505,0,1,서울,1.35,0,16156266,1
39,4340355,77523342,35734397,627724,180710,0,1,광주,0.91,0,0,0
29,1946365,28294881,37103837,458597,132339,279829,1,인천,1.08,0,0,1
34,2267125,8711694,9182365,437342,55508,275964,3,인천,1.08,0,0,1
23,4266390,56563413,18679062,334358,47489,0,1,경남,0.86,0,9816019,0
31,2082558,43168453,64278579,475647,145951,0,1,서울,1.35,1,0,1
20,2166210,50044854,8636384,431589,80640,0,2,대전,0.98,0,0,0
32,3370024,30179475,14197316,410303,104362,0,1,경남,0.86,0,0,0
23,2182027,25565661,11853715,232584,32346,0,1,충북,0.86,0,9888607,0
38,2801866,115924186,41935490,331327,99090,160634,2,경기,1.15,0,16114104,0
20,3244599,38038066,56151309,451666,142608,108486,1,울산,0.94,0,0,0
32,2361191,59612152,13490634,535076,94145,0,2,제주,1.04,1,0,0
21,3496253,171437976,9523381,198877,69063,1230811,1,광주,0.91,0,12687028,0
33,3430141,109637814,5097547,531882,103449,0,1,세종,1.0,0,0,0
29,1918200,12720950,16444140,480297,109697,0,1,강원,0.84,0,0,1
39,3604203,20557757,33159793,386607,96807,151755,1,충남,0.87,0,0,0
32,3865533,13216365,3101025,250828,57197,0,3,부산,1.02,0,0,0
26,1783578,26088210,14281825,180613,121808,0,1,경북,0.82,1,0,0
20,2238370,123205407,25798086,438598,92796,0,1,제주,1.04,0,0,0
31,4521498,3310114,37061536,698713,119861,0,1,인천,1.08,0,0,0
28,1731054,20034597,18532469,262413,72986,5789,1,전남,0.78,0,492154,0
20,2534230,25653241,4892344,440022,150766,0,1,전남,0.78,0,0,0
31,1474045,13026634,8738528,274208,132538,0,2,전북,0.8,1,1006173,1
23,1772349,20843147,46652123,577884,97432,13003,1,광주,0.91,0,0,2
23,2691600,22070289,28831065,398387,121328,0,2,울산,0.94,0,0,0
19,3354754,6295835,10480486,203876,165291,216213,1,경북,0.82,0,30838786,0
26,1391051,50874638,18548573,365968,154887,0,1,인천,1.08,0,4330610,1
23,2573909,21061510,6188205,253882,160864,0,1,경북,0.82,0,0,0
20,1438109,9102846,2195615,416173,130098,54921,1,경남,0.86,0,0,1
28,7337537,29317201,15962331,287761,90171,82010,1,충남,0.87,0,0,0
23,3341811,47654859,9895104,376927,132154,0,1,대전,0.98,0,4535791,0
21,3219571,24097917,21418550,621139,167953,0,2,강원,0.84,0,0,0
28,3370069,11533071,93943862,395633,140898,0,2,서울,1.35,0,0,0
20,3955415,30085315,20851394,392574,79972,0,2,경남,0.86,0,1862405,0
39,2069282,111463738,23753725,383368,113879,0,3,대전,0.98,1,0,1
28,907146,17180602,50890036,541346,146314,0,2,서울,1.35,1,0,2
39,5357610,21275646,3909233,449979,113179,0,1,전남,0.78,0,0,0
37,5211389,31844771,24346536,180000,135856,364287,1,충남,0.87,0,0,0
39,2964216,20025156,6323760,413742,87240,0,2,충북,0.86,0,0,0
30,2898195,18249343,50072593,498594,112177,0,3,서울,1.35,0,0,0
27,803285,9705167,19333154,366829,119542,459132,3,전북,0.8,0,0,2
34,800000,59484731,4837715,368519,122520,0,2,충북,0.86,1,0,2
20,3812354,44488916,19114751,307861,85009,0,1,전남,0.78,0,7595133,0
36,5111061,24915576,3456360,419424,25000,269090,3,경북,0.82,0,18608317,0
25,2017971,15530960,5527747,395727,25000,0,3,부산,1.02,1,528196,1
19,2952299,35410746,3836526,738435,110803,0,1,부산,1.02,0,0,0
23,6981521,29640625,33499256,217371,115327,690167,2,경남,0.86,0,0,0
24,4699082,28783646,22033514,551628,101234,370068,1,강원,0.84,0,2775703,0
19,2574863,68512703,19360917,241318,111910,0,3,울산,0.94,0,0,0
33,7794740,48409342,7708992,388411,166497,609472,1,대구,0.93,0,0,0
20,1903682,218785403,24313523,404820,91543,895878,2,충북,0.86,0,0,2
36,1619715,22936142,16855804,221418,120377,0,1,전북,0.8,0,0,0
28,2544836,108096849,15674448,472614,178636,362667,1,서울,1.35,0,0,0
34,2201032,44913312,19056209,324487,72210,0,1,강원,0.84,0,4479089,0
26,2607054,10638269,27461879,563045,174842,148768,1,제주,1.04,0,0,1
21,4298734,13624086,5674614,438518,144449,0,1,대구,0.93,0,0,0
22,3005760,42553273,43471172,618990,99602,0,3,대구,0.93,0,11561524,0
32,3039138,13626794,13354709,438928,25000,0,1,경북,0.82,0,0,0
34,3128119,28269658,31463008,425275,163971,0,2,경기,1.15,0,24954769,0
24,1128446,131321091,13823798,180000,171979,0,1,광주,0.91,0,0,1
26,1589754,2351355,22975225,193378,86367,1276415,1,울산,0.94,0,9007202,2
38,2584308,28848169,10317700,313236,171319,0,2,전남,0.78,0,2585682,0
36,2122686,22860292,15392368,270168,54590,0,1,인천,1.08,0,23205710,0
27,2760669,108863664,12213333,395034,120889,0,1,울산,0.94,0,0,0
24,2634329,22427165,22017176,500319,107544,0,2,인천,1.08,1,32343735,0
25,1677437,12084550,24691355,285119,60360,0,2,전남,0.78,1,0,1
30,1727386,11061506,27663730,320545,100173,0,1,충북,0.86,0,0,0
30,2168658,14128156,30794210,681931,110920,169788,3,세종,1.0,0,0,2
22,6364204,95971636,20112541,402385,68381,0,1,광주,0.91,0,28756992,0
20,5895056,1645782,12726390,467367,137391,0,1,인천,1.08,0,0,0
29,1896214,42961626,26818161,224379,85063,68913,1,경남,0.86,1,13078986,0
35,1557799,83039973,17583865,378569,96567,0,1,충남,0.87,0,14789388,1
22,3480123,23647267,10171501,378708,162202,903501,1,대전,0.98,0,0,0
27,3597112,10855268,15123837,659321,87774,0,2,울산,0.94,0,0,0
22,3083681,38209984,27186930,406647,28441,226843,1,전북,0.8,0,0,0
24,2386999,10911402,5210222,558896,98796,0,1,전북,0.8,0,0,0
31,2609635,20589016,45710778,392236,114494,491354,1,울산,0.94,0,0,0
25,2316516,13124522,73529119,503792,103110,323754,1,대전,0.98,0,0,1
24,1864065,12895399,10300939,256293,139252,0,1,충남,0.87,0,0,0
39,5487739,61876689,11556658,422951,123147,0,3,충남,0.87,0,0,0
22,4457270,21342531,13178191,264452,87938,0,1,충북,0.86,0,0,0
22,2698300,40136707,13109156,458865,139677,401009,1,경기,1.15,0,0,0
38,3548689,49208734,60577794,372638,128225,299581,1,세종,1.0,0,0,0
30,3606411,29586596,13164782,252601,124087,614741,1,충북,0.86,0,0,0
19,8352672,76440917,6067972,281094,107290,0,2,제주,1.04,0,0,0
27,4438632,12434679,21276092,566628,121989,0,3,세종,1.0,0,2596952,0
30,4367071,27945129,8323450,219569,115378,0,1,대전,0.98,0,0,0
24,3100221,3146754,3661180,616737,97970,0,1,강원,0.84,0,12935703,0
30,2530304,29274253,9739041,352729,129212,0,1,부산,1.02,0,0,0
32,5527342,58943005,12107677,596396,134784,0,1,경기,1.15,0,11509984,0
24,4037471,6245162,13389684,470522,128639,0,1,충남,0.87,0,0,0
36,2134940,26121275,3001878,334436,134476,0,1,제주,1.04,0,18222928,0
28,3707301,15717245,46800414,367954,29300,0,2,경북,0.82,0,0,0
39,1918976,10481063,19735742,384422,140131,69175,1,강원,0.84,1,0,1
20,1238541,8644277,39454258,652649,85957,1135037,1,서울,1.35,0,12663484,2
25,2051385,43193241,20417226,617384,152084,0,1,제주,1.04,0,0,1
34,3564880,28079566,39452499,484578,63063,297970,2,울산,0.94,0,0,0
37,1333255,42534035,12163556,299192,165828,0,1,대구,0.93,0,3175010,1
23,1427187,50896345,16790404,357293,32491,151389,1,경남,0.86,0,0,1
39,2715139,103719102,6193372,254228,118914,482304,2,전북,0.8,0,0,0
23,3767854,8581270,13102159,275990,94802,0,1,전북,0.8,0,0,0
27,3843520,40053976,16900603,474243,126679,0,3,대구,0.93,0,0,0
25,6022927,15269531,8824816,555485,173271,0,1,제주,1.04,0,44775908,0
27,1213943,11857170,21847110,483235,118962,84907,1,울산,0.94,1,0,2
37,1605692,29380685,20869290,398176,141365,0,3,강원,0.84,1,13255293,2
34,1738421,50108942,23724038,395154,161311,354285,1,전북,0.8,0,0,1
35,2585068,32445277,21276847,311342,87474,0,1,충남,0.87,0,0,0
24,4134553,17357321,18278326,658931,126430,220563,1,인천,1.08,0,0,0
38,4215685,58718648,33206136,494336,159442,278718,2,대전,0.98,0,6569363,0
28,2070710,43376842,17652910,394852,122366,343480,2,광주,0.91,1,0,1
32,3858973,21804568,2061800,637340,92353,515125,1,제주,1.04,0,0,0
33,5280319,48424745,3707249,300149,125627,67226,3,전북,0.8,0,3895237,0
32,3150334,29419921,6904835,432104,114041,0,1,광주,0.91,0,6053031,0
31,5490881,18092686,7643027,483817,125425,0,1,전북,0.8,0,3328002,0
29,2231521,43991508,18654861,180000,89105,0,1,전북,0.8,0,0,0
32,2955378,44960601,39325397,660909,118497,0,1,광주,0.91,0,19997593,2
38,2480309,20735038,24249958,306979,105137,0,2,광주,0.91,0,16992269,0
27,4288791,39843182,19243979,310395,91603,1132633,1,경남,0.86,0,0,0
29,1971734,61055038,2309048,393589,154322,0,1,강원,0.84,0,0,0
22,2655897,8793210,1202635,605460,95781,279860,1,인천,1.08,0,0,0
26,1370918,30680048,38150089,423951,81165,43123,2,전북,0.8,0,0,2
35,3938198,14873540,10721069,588360,67393,79660,3,충북,0.86,0,32768175,0
32,5213552,17744254,23691679,421104,109736,0,1,세종,1.0,0,0,0
23,2523291,4415456,20710302,385352,102270,257069,1,전북,0.8,1,0,0
30,4325689,64742838,62468168,180000,134195,0,1,경남,0.86,0,0,0
36,4375775,62800616,56782047,219517,68463,0,1,대전,0.98,0,0,0
21,4120646,58798354,76857404,298814,51724,247953,4,울산,0.94,0,11262509,0
20,3972246,17940860,30021180,476675,47522,0,1,부산,1.02,0,18786762,0
27,4083990,53950315,44706837,326667,125102,691688,1,충남,0.87,0,0,0
32,2300665,12470584,5611446,488935,146231,221411,1,광주,0.91,0,0,0
25,2798430,8185923,72160804,330263,144918,0,1,대전,0.98,0,29621986,0
36,3143529,26312605,28909525,328169,91587,0,4,충남,0.87,0,0,0
36,2640025,59877744,12999818,729633,114573,74751,1,광주,0.91,0,6277502,1
30,1555238,36131991,33729275,348929,32041,31281,1,울산,0.94,0,474306,1
26,1793354,18376485,40988682,508799,167306,0,1,울산,0.94,0,0,2
19,3367031,15529567,25554200,217386,150949,0,3,대구,0.93,0,0,0
